query_key,answerset_f1,answerset_precision,answerset_recall,bleu,codebleu,cosine_sim,euclidean,exact_match_spinach,f1_qald,f1_spinach,hit@5,jaccard,levenshtein,meteor,mrr,ndcg,p@1,precision_qald,qcan-bleu-flex,qcan-bleu-strict,qcan-rouge-4-flex,qcan-rouge-4-strict,query_exact_match,query_execution,recall_qald,rouge_1,rouge_2,rouge_3,rouge_4,sp-bleu,sp-f1,token_f1,token_precision,token_recall,uri_hallucination
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:17-en,1.0,1.0,1.0,0.055305522666927766,0.3020208251111764,0.3689640277608546,0.11787845042814334,1.0,1.0,1.0,1.0,0.18840579710144928,0.12224448897795592,0.4659320477502296,1.0,,1.0,1.0,0.11938182130178442,0.11938182130178442,0.4878048780487805,0.4878048780487805,0.0,1.0,1.0,0.16759776536312854,0.11299435028248589,0.07999999999999999,0.057803468208092484,0.09610148480484462,0.29213483146067415,0.24719101123595508,0.1527777777777778,0.6470588235294118,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:18-en,1.0,1.0,1.0,0.06221774912108136,0.40978520651103956,0.46533902054352155,0.11881849050177154,1.0,1.0,1.0,1.0,0.25675675675675674,0.19034354688950794,0.4898716283022415,1.0,,1.0,1.0,0.5991091469959346,0.5991091469959346,0.7764705882352941,0.7764705882352941,0.0,1.0,1.0,0.2938388625592417,0.20095693779904306,0.14492753623188404,0.12682926829268293,0.19629759626595475,0.42990654205607476,0.35514018691588783,0.24358974358974358,0.6551724137931034,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:19-en,0.6666666666666666,0.5,1.0,0.10314902342746934,0.42619375992190794,0.3738664731908169,0.12077134402462537,1.0,0.6666666666666666,1.0,1.0,0.24285714285714285,0.1485436893203883,0.5893549863865262,1.0,,1.0,0.5,0.9276077030810346,0.9276077030810346,0.9428571428571428,0.9428571428571428,0.0,1.0,1.0,0.24365482233502536,0.14358974358974358,0.08290155440414508,0.05235602094240837,0.14299316957884914,0.46846846846846846,0.3963963963963964,0.2682926829268293,0.7586206896551724,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:2-en,1.0,1.0,1.0,0.0567967744513558,0.30207798149162685,0.5814118599214354,0.12178632452799958,1.0,1.0,1.0,1.0,0.23529411764705882,0.14643931795386156,0.5122950819672132,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.24338624338624334,0.213903743315508,0.1945945945945946,0.17486338797814208,0.12158457920199857,0.3037974683544304,0.25316455696202533,0.15151515151515152,0.7692307692307693,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:20-en,0.07407407407407407,0.038461538461538464,1.0,0.11841058428636626,0.4720183764086702,0.3796392772350211,0.11787845042814334,0.0,0.07407407407407407,0.2,1.0,0.24324324324324326,0.16149635036496346,0.5296488198042603,0.5,,0.0,0.038461538461538464,0.5418307027772188,0.5418307027772188,0.6170212765957446,0.6170212765957446,0.0,1.0,1.0,0.27053140096618356,0.16585365853658537,0.1083743842364532,0.06965174129353234,0.09422971947797222,0.45901639344262296,0.39344262295081966,0.2696629213483146,0.7272727272727273,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:21-en,0.15384615384615385,0.08333333333333333,1.0,0.10686463801687589,0.3369840166470761,0.35690022776496666,0.11189119247086728,0.0,0.15384615384615385,0.4,1.0,0.24096385542168675,0.20399305555555558,0.49309751043399574,1.0,,1.0,0.08333333333333333,0.33415824198654515,0.33415824198654515,0.3050847457627119,0.3050847457627119,0.0,1.0,1.0,0.30452674897119336,0.17427385892116184,0.12552301255230125,0.08438818565400844,0.16125941756587106,0.445859872611465,0.34394904458598724,0.24107142857142858,0.6,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:22-en,0.6666666666666666,0.5,1.0,0.0527095766677426,0.29838866177256945,0.5477861659029745,0.12077134402462537,1.0,0.6666666666666666,1.0,1.0,0.22058823529411764,0.13933649289099526,0.4986702127659575,1.0,,1.0,0.5,0.14101863337620468,0.14101863337620468,0.5652173913043479,0.5652173913043479,0.0,1.0,1.0,0.22105263157894733,0.19148936170212763,0.17204301075268819,0.15217391304347827,0.08864658813889117,0.2857142857142857,0.2380952380952381,0.14084507042253522,0.7692307692307693,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:23-en,0.2857142857142857,0.16666666666666666,1.0,0.05174637617311546,0.300098756205441,0.5346613749494027,0.11606619483971768,0.0,0.2857142857142857,0.5,1.0,0.22666666666666666,0.14899713467048714,0.3843132325676398,1.0,,1.0,0.16666666666666666,0.3527295712700594,0.3527295712700594,0.4324324324324324,0.4324324324324324,0.0,1.0,1.0,0.24271844660194178,0.20588235294117646,0.1782178217821782,0.15,0.10859165444057456,0.3368421052631579,0.23157894736842102,0.14864864864864866,0.5238095238095238,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:24-en,0.04166666666666667,0.02127659574468085,1.0,0.03847619718640044,0.35470101650971486,0.3692571503404543,0.10745035092526581,0.0,0.04166666666666667,0.18181818181818182,1.0,0.2159090909090909,0.1810897435897436,0.3435699934264524,1.0,,1.0,0.02127659574468085,0.125846324474831,0.125846324474831,0.30769230769230765,0.30769230769230765,0.0,1.0,1.0,0.28685258964143423,0.15261044176706828,0.09716599190283402,0.0653061224489796,0.052893539997081726,0.36363636363636365,0.26666666666666666,0.18032786885245902,0.5116279069767442,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:25-en,0.039999999999999994,0.02040816326530612,1.0,0.0895689148508178,0.35878928753623385,0.3404041591841292,0.10542649822871226,0.0,0.039999999999999994,0.18181818181818182,1.0,0.22580645161290322,0.19814241486068107,0.3632377870241948,1.0,,1.0,0.02040816326530612,0.1702227105083055,0.1702227105083055,0.4235294117647058,0.4235294117647058,0.0,1.0,1.0,0.3049645390070922,0.17142857142857143,0.1223021582733813,0.07971014492753623,0.08103821434513554,0.417910447761194,0.29850746268656714,0.22058823529411764,0.46153846153846156,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:26-en,0.6666666666666666,0.5,1.0,0.04043238981439582,0.3050734061292376,0.5539979998340827,0.12178632452799958,1.0,0.6666666666666666,1.0,1.0,0.2876712328767123,0.17773620205799812,0.42170883755042177,0.5,,0.0,0.5,0.24688498672025874,0.24688498672025874,0.7628865979381444,0.7628865979381444,0.0,1.0,1.0,0.3148148148148148,0.2336448598130841,0.16037735849056603,0.13333333333333336,0.049714708506795824,0.3883495145631068,0.29126213592233013,0.19230769230769232,0.6,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:27-en,0.36697247706422015,1.0,0.2247191011235955,0.19919099291160353,0.5432043416344943,0.6144525788539718,0.12178632452799958,0.0,0.36697247706422015,0.3508771929824561,1.0,0.34177215189873417,0.2630646589902569,0.5642418999685436,1.0,0.3336517912144389,1.0,1.0,0.2410685431197405,0.2410685431197405,0.3636363636363636,0.3636363636363636,0.0,1.0,0.2247191011235955,0.39662447257383965,0.2893617021276596,0.22317596566523604,0.17316017316017318,0.23599709848780112,0.5352112676056338,0.4788732394366198,0.37362637362637363,0.6666666666666666,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:28-en,0.0,0.0,0.0,0.036822122694781016,0.35417085495823436,0.3973757472817564,0.10351694645735657,0.0,0.0,0.0,0.0,0.1935483870967742,0.18508997429305918,0.18811630847029076,0.0,,0.0,0.0,0.08328257957355033,0.08328257957355033,0.4413793103448276,0.4413793103448276,0.0,1.0,0.0,0.2292490118577075,0.11155378486055777,0.05622489959839357,0.040485829959514164,0.056644249563207114,0.3353293413173653,0.2395209580838323,0.2247191011235955,0.2564102564102564,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:29-en,0.12903225806451615,0.11764705882352941,0.14285714285714285,0.1031310131039393,0.4404379256897779,0.46509425877650895,0.11350416126511091,0.0,0.12903225806451615,0.1379310344827586,0.0,0.26506024096385544,0.1917494270435447,0.4255202198665096,0.05555555555555555,,0.0,0.11764705882352941,0.13562734763784914,0.13562734763784914,0.32098765432098764,0.32098765432098764,0.0,1.0,0.14285714285714285,0.288,0.16935483870967744,0.08943089430894308,0.04918032786885246,0.12895385418222613,0.4337349397590362,0.3614457831325301,0.25862068965517243,0.6,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:3-en,1.0,1.0,1.0,0.055088110230440156,0.300536733439963,0.5737090862104669,0.11978243827074593,1.0,1.0,1.0,1.0,0.22857142857142856,0.14920948616600793,0.5067567567567569,1.0,,1.0,1.0,0.5331675363405771,0.5331675363405771,0.8372093023255814,0.8372093023255814,0.0,1.0,1.0,0.24083769633507857,0.21164021164021163,0.1925133689839572,0.17297297297297298,0.11792685000338948,0.29629629629629634,0.2469135802469136,0.14705882352941177,0.7692307692307693,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:30-en,0.4761904761904762,0.35714285714285715,0.7142857142857143,0.120669689417967,0.40911479077554436,0.4536110525692546,0.11519216806670013,0.0,0.4761904761904762,0.5714285714285714,1.0,0.24358974358974358,0.19447004608294927,0.5446845666884961,0.5,,0.0,0.35714285714285715,0.21894254112401984,0.21894254112401984,0.19753086419753085,0.19753086419753085,0.0,1.0,0.7142857142857143,0.24770642201834864,0.12037037037037038,0.07476635514018692,0.05660377358490566,0.12468792790160899,0.5106382978723404,0.425531914893617,0.3157894736842105,0.6521739130434783,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:31-en,0.0,0.0,0.0,0.15949072458566857,0.4361199217645187,0.6265617901518217,0.10886898139200682,0.0,0.0,0.0,0.0,0.22093023255813954,0.18790968681718867,0.6206445993031359,0.0,,0.0,0.0,0.17323187604549883,0.17323187604549883,0.27878787878787875,0.27878787878787875,0.0,1.0,0.0,0.27169811320754716,0.18250950570342206,0.1379310344827586,0.10038610038610038,0.12098544632667729,0.42424242424242425,0.3838383838383838,0.25165562913907286,0.8085106382978723,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:32-en,0.4106280193236715,0.40865384615384615,0.41262135922330095,0.1710918721878417,0.3727729680469604,0.4323345296641317,0.11350416126511091,0.0,0.4106280193236715,0.6666666666666666,1.0,0.26506024096385544,0.20811287477954143,0.4915568397808587,0.5,,0.0,0.40865384615384615,0.40448711650793934,0.40448711650793934,0.3333333333333333,0.3333333333333333,0.0,1.0,0.41262135922330095,0.27074235807860264,0.16740088105726872,0.09777777777777777,0.06278026905829596,0.25883483575671495,0.5298013245033113,0.42384105960264895,0.32,0.6274509803921569,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:33-en,0.0,0.0,0.0,0.17674698180225415,0.4897749807446812,0.7067093927687087,0.122828568570857,0.0,0.0,0.0,0.0,0.3108108108108108,0.21539961013645226,0.6435103677621284,0.0,,0.0,0.0,0.4894535962186887,0.4894535962186887,0.7666666666666666,0.7666666666666666,0.0,1.0,0.0,0.33492822966507174,0.2705314009661836,0.22439024390243906,0.17733990147783255,0.17856000856812576,0.4347826086956522,0.41739130434782606,0.2823529411764706,0.8,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:34-en,0.11713030746705709,0.8,0.0631911532385466,0.07062347082183232,0.3712272962768866,0.45629128758988463,0.11519216806670013,0.0,0.11713030746705709,0.07692307692307693,1.0,0.20270270270270271,0.21585160202360876,0.2768759018759019,0.5,,0.0,0.8,0.07530986630324828,0.07530986630324828,0.4444444444444445,0.4444444444444445,0.0,1.0,0.0631911532385466,0.24186046511627907,0.14084507042253522,0.09478672985781988,0.07655502392344497,0.10494039929807168,0.41269841269841273,0.2857142857142857,0.21428571428571427,0.42857142857142855,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:35-en,0.041224970553592456,0.8536585365853658,0.02112251056125528,0.0717900175814847,0.3814226817003357,0.5077963596336065,0.11519216806670013,0.0,0.041224970553592456,0.01026694045174538,1.0,0.2804878048780488,0.2280243690165361,0.3452867583302366,1.0,,1.0,0.8536585365853658,0.07036805162222984,0.07036805162222984,0.2929936305732484,0.2929936305732484,0.0,1.0,0.02112251056125528,0.31836734693877555,0.19753086419753088,0.14107883817427386,0.1087866108786611,0.20117623593454045,0.4933333333333333,0.36000000000000004,0.2872340425531915,0.48214285714285715,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:36-en,0.125,0.1,0.16666666666666666,0.08266480727923628,0.321592127745735,0.4381303800116766,0.10745035092526581,0.0,0.125,0.13333333333333333,1.0,0.20689655172413793,0.15313807531380752,0.3886158370090317,1.0,,1.0,0.1,0.09194966189568733,0.09194966189568733,0.13636363636363635,0.13636363636363635,0.0,1.0,0.16666666666666666,0.22807017543859648,0.1415929203539823,0.09821428571428571,0.07207207207207209,0.10675284205162888,0.3972602739726028,0.3013698630136986,0.2037037037037037,0.5789473684210527,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:37-en,0.42105263157894735,0.42105263157894735,0.42105263157894735,0.3440781253898833,0.6176861980141375,0.5935922382643635,0.11787845042814334,0.0,0.42105263157894735,0.39999999999999997,1.0,0.3411764705882353,0.23818181818181816,0.5522713726974837,1.0,0.4484871150247435,1.0,0.42105263157894735,0.3191911478844275,0.3191911478844275,0.3333333333333333,0.3333333333333333,0.0,1.0,0.42105263157894735,0.3817427385892116,0.3263598326359833,0.2784810126582279,0.2297872340425532,0.372264475112658,0.5497076023391813,0.5380116959064328,0.46,0.647887323943662,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:38-en,0.9597315436241611,1.0,0.9225806451612903,0.1227632224134421,0.55017132508388,0.5951935140346677,0.11978243827074593,0.0,0.9597315436241611,0.94,1.0,0.31645569620253167,0.22628951747088188,0.4323630136986302,1.0,,1.0,1.0,0.10166853707819865,0.10166853707819865,0.43113772455089816,0.43113772455089816,0.0,1.0,0.9225806451612903,0.40316205533596833,0.2629482071713147,0.1686746987951807,0.11336032388663968,0.1889674751503511,0.49689440993788814,0.4472049689440994,0.36363636363636365,0.5806451612903226,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:39-en,1.0,1.0,1.0,0.2983455194780056,0.602745720528842,0.5188231148640452,0.11787845042814334,1.0,1.0,1.0,1.0,0.25333333333333335,0.2536496350364964,0.7759628878839857,1.0,,1.0,1.0,0.31151489708327085,0.31151489708327085,0.5652173913043478,0.5652173913043478,0.0,1.0,1.0,0.32876712328767127,0.2672811059907834,0.2418604651162791,0.21596244131455397,0.3480047582278024,0.546875,0.515625,0.3626373626373626,0.8918918918918919,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:4-en,1.0,1.0,1.0,0.03980122623738755,0.372109621525537,0.29978024170460127,0.11268865367232477,1.0,1.0,1.0,1.0,0.20512820512820512,0.14752567693744167,0.3838243935196844,1.0,,1.0,1.0,0.13759957472907217,0.13759957472907217,0.2528735632183908,0.2528735632183908,0.0,1.0,1.0,0.18719211822660098,0.09950248756218905,0.06030150753768844,0.05076142131979695,0.09004747111626075,0.3870967741935483,0.30645161290322576,0.2111111111111111,0.5588235294117647,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:40-en,0.07608695652173914,0.175,0.04861111111111111,0.06246623356680661,0.3999702998883003,0.45261607920558106,0.1111111111111111,0.0,0.07608695652173914,0.07368421052631578,1.0,0.20987654320987653,0.17798796216681,0.4319612590799032,1.0,,1.0,0.175,0.10540405058616682,0.10540405058616682,0.3269230769230769,0.3269230769230769,0.0,1.0,0.04861111111111111,0.2533936651583711,0.1643835616438356,0.10138248847926266,0.07441860465116279,0.0932385068793901,0.3609022556390977,0.3007518796992481,0.20408163265306123,0.5714285714285714,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:41-en,0.48000000000000004,0.5,0.46153846153846156,0.05257598815867606,0.34088743290474344,0.41797601496313075,0.10477782979607683,0.0,0.48000000000000004,0.49999999999999994,1.0,0.1797752808988764,0.2187276626161544,0.3738516358924521,1.0,,1.0,0.5,0.24281801964740535,0.24281801964740535,0.27777777777777773,0.27777777777777773,0.0,1.0,0.46153846153846156,0.23574144486692014,0.09195402298850575,0.04633204633204633,0.038910505836575876,0.25503959493108813,0.5592417061611374,0.3981042654028436,0.328125,0.5060240963855421,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:42-en,0.09090909090909091,0.05,0.5,0.20856282862811348,0.46605580149665105,0.4941664843084594,0.11034777731716484,0.0,0.09090909090909091,0.09523809523809523,1.0,0.30851063829787234,0.2010443864229765,0.2856819585844208,1.0,,1.0,0.05,0.10124290703237407,0.10124290703237407,0.3076923076923077,0.3076923076923077,0.0,1.0,0.5,0.3508771929824561,0.24028268551236745,0.1921708185053381,0.15053763440860216,0.22133976051831966,0.44052863436123346,0.37885462555066085,0.4056603773584906,0.35537190082644626,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:43-en,1.0,1.0,1.0,0.09729926430767476,0.32892251722634397,0.4761691005265907,0.11978243827074593,1.0,1.0,1.0,1.0,0.19402985074626866,0.10810810810810811,0.586245471979544,1.0,,1.0,1.0,0.533427681593061,0.533427681593061,0.5333333333333333,0.5333333333333333,0.0,1.0,1.0,0.15957446808510636,0.09677419354838711,0.06521739130434781,0.054945054945054944,0.24595616426854025,0.4464285714285714,0.3392857142857143,0.21839080459770116,0.76,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:44-en,1.0,1.0,1.0,0.2626905267419996,0.5265890737340174,0.34725769653870436,0.1111111111111111,1.0,1.0,1.0,1.0,0.2289156626506024,0.21961805555555558,0.4406242311862739,1.0,,1.0,1.0,0.1094478057181661,0.1094478057181661,0.2638888888888889,0.2638888888888889,0.0,1.0,1.0,0.288,0.2096774193548387,0.17886178861788618,0.1475409836065574,0.26562607203240085,0.47179487179487184,0.4512820512820513,0.41509433962264153,0.4943820224719101,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:45-en,0.19999999999999998,0.1111111111111111,1.0,0.05246502959462402,0.31256680684920546,0.4454870683323469,0.11433841851550565,0.0,0.19999999999999998,0.3333333333333333,1.0,0.25,0.16010733452593917,0.46752244668911336,1.0,,1.0,0.1111111111111111,0.31181814978096556,0.31181814978096556,0.6000000000000001,0.6000000000000001,0.0,1.0,1.0,0.27522935779816515,0.19444444444444445,0.14953271028037382,0.12264150943396228,0.10188536068228474,0.39999999999999997,0.3,0.1978021978021978,0.6206896551724138,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:46-en,1.0,1.0,1.0,0.10175552214705041,0.34646160780948987,0.3193819917732304,0.11606619483971768,1.0,1.0,1.0,1.0,0.24675324675324675,0.16402609506057786,0.5809514563106796,1.0,,1.0,1.0,0.5041566170114462,0.5041566170114462,0.4,0.4,0.0,1.0,1.0,0.22772277227722773,0.13,0.07070707070707069,0.05102040816326531,0.29715932945066226,0.5322580645161291,0.4032258064516129,0.2840909090909091,0.6944444444444444,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:47-en,1.0,1.0,1.0,0.1526889170908157,0.47646336851321025,0.48710799014043515,0.12077134402462537,1.0,1.0,1.0,1.0,0.273972602739726,0.20772058823529416,0.6215677966101696,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.298076923076923,0.2621359223300971,0.22549019607843135,0.19801980198019803,0.25921000583239395,0.46601941747572817,0.3883495145631068,0.25316455696202533,0.8333333333333334,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:48-en,1.0,1.0,1.0,0.17147558406763602,0.48763633787737415,0.48747421965073934,0.11978243827074593,1.0,1.0,1.0,1.0,0.28,0.20990990990990988,0.6788344540505923,1.0,,1.0,1.0,0.1422587513325856,0.1422587513325856,0.6078431372549019,0.6078431372549019,0.0,1.0,1.0,0.29107981220657275,0.23696682464454977,0.1913875598086124,0.1642512077294686,0.3065763948228984,0.5043478260869565,0.4173913043478261,0.27906976744186046,0.8275862068965517,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:49-en,1.0,1.0,1.0,0.11761925555503866,0.4300458395297853,0.5098039215686274,0.12077134402462537,1.0,1.0,1.0,1.0,0.273972602739726,0.17126546146527122,0.6861724281549355,1.0,,1.0,1.0,0.4938413945711103,0.4938413945711103,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.28,0.21212121212121213,0.173469387755102,0.1443298969072165,0.22942566464278039,0.47058823529411764,0.411764705882353,0.2692307692307692,0.875,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:5-en,1.0,1.0,1.0,0.0567967744513558,0.30207798149162685,0.5210206370592259,0.12077134402462537,1.0,1.0,1.0,1.0,0.208955223880597,0.147887323943662,0.5122950819672132,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.22702702702702704,0.18579234972677597,0.16574585635359118,0.1452513966480447,0.12158457920199857,0.3037974683544304,0.25316455696202533,0.15151515151515152,0.7692307692307693,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:50-en,0.8,0.6666666666666666,1.0,0.09121841701795402,0.4827043536279221,0.40905608431990875,0.11433841851550565,0.0,0.8,0.6666666666666666,1.0,0.21052631578947367,0.11777777777777776,0.48471323565729274,1.0,,1.0,0.6666666666666666,0.053560155854066274,0.053560155854066274,0.0898876404494382,0.0898876404494382,0.0,1.0,1.0,0.18918918918918917,0.11818181818181817,0.09174311926605504,0.06481481481481481,0.11743443907452977,0.32727272727272727,0.2787878787878788,0.17293233082706766,0.71875,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:6-en,0.4444444444444445,1.0,0.2857142857142857,0.024591103315437558,0.2836463166769146,0.5245383598737088,0.11268865367232477,0.0,0.4444444444444445,0.4444444444444444,1.0,0.18421052631578946,0.1289424860853432,0.4101485148514851,1.0,,1.0,1.0,0.037899480741289376,0.037899480741289376,0.4333333333333334,0.4333333333333334,0.0,1.0,0.2857142857142857,0.21212121212121213,0.17346938775510204,0.15463917525773196,0.13541666666666666,0.07135839892064524,0.2448979591836735,0.2040816326530612,0.11764705882352941,0.7692307692307693,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:7-en,0.6666666666666666,0.5,1.0,0.033587260915284564,0.2878632734484314,0.4877242904355943,0.11433841851550565,1.0,0.6666666666666666,1.0,1.0,0.1891891891891892,0.13888888888888884,0.3220779220779221,1.0,,1.0,0.5,0.08525113369830635,0.08525113369830635,0.5151515151515151,0.5151515151515151,0.0,1.0,1.0,0.2121212121212121,0.16326530612244897,0.1443298969072165,0.125,0.036534788447022334,0.2947368421052632,0.21052631578947367,0.1282051282051282,0.5882352941176471,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:8-en,0.0,0.0,0.0,0.0,0.0,0.0,0.1951941016011038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ck26_INFAI-ETI-AND-FRIENDS-C_ck26:9-en,1.0,1.0,1.0,0.054165263161405526,0.3153079161910533,0.541852979287547,0.12077134402462537,1.0,1.0,1.0,1.0,0.2535211267605634,0.18546132339235788,0.5635887028581094,1.0,,1.0,1.0,0.4521502877262322,0.4521502877262322,0.7837837837837838,0.7837837837837838,0.0,1.0,1.0,0.30985915492957744,0.23696682464454977,0.2105263157894737,0.18357487922705315,0.12821046422713944,0.39999999999999997,0.33999999999999997,0.2236842105263158,0.7083333333333334,0.0
ck26_IRIS_ck26:1-en,1.0,1.0,1.0,0.21219964932642627,0.6506108879413627,0.8029516828294699,0.1907435698305462,1.0,1.0,1.0,1.0,0.5,0.4379232505643341,0.7240657216494846,1.0,,1.0,1.0,0.05642889855976821,0.05642889855976821,0.3902439024390244,0.3902439024390244,0.0,1.0,1.0,0.5773195876288659,0.4842105263157895,0.4086021505376344,0.32967032967032966,0.21219964932642627,0.5517241379310345,0.5517241379310345,0.3902439024390244,0.9411764705882353,0.0
ck26_IRIS_ck26:10-en,0.0,0.0,0.0,0.18218855324089384,0.5253858479876428,0.7068164213690955,0.2,0.0,0.0,0.0,0.0,0.5294117647058824,0.30000000000000004,0.49287251210328137,0.0,,0.0,0.0,0.32631104091886703,0.32631104091886703,0.6133333333333334,0.6133333333333334,0.0,1.0,0.0,0.6086956521739131,0.42222222222222217,0.29545454545454547,0.20930232558139533,0.18218855324089384,0.5,0.5,0.41935483870967744,0.6190476190476191,0.25
ck26_IRIS_ck26:11-en,0.0,0.0,0.0,0.06672319655621398,0.4313149454805169,0.6699959770981319,0.1482675827043134,0.0,0.0,0.0,0.0,0.32653061224489793,0.24471299093655585,0.38562256074531037,0.0,,0.0,0.0,0.02685412578518139,0.02685412578518139,0.23529411764705885,0.23529411764705885,0.0,1.0,0.0,0.4166666666666667,0.30508474576271183,0.22413793103448276,0.15789473684210525,0.0691534451192778,0.30303030303030304,0.26262626262626265,0.15853658536585366,0.7647058823529411,0.3333333333333333
ck26_IRIS_ck26:12-en,1.0,1.0,1.0,0.1560300897543961,0.4973408557719323,0.7399853698407474,0.179128784747792,1.0,1.0,1.0,1.0,0.4166666666666667,0.27604166666666663,0.5647497534516764,1.0,,1.0,1.0,0.07314616394008291,0.07314616394008291,0.23333333333333334,0.23333333333333334,0.0,1.0,1.0,0.5517241379310346,0.4,0.3132530120481927,0.22222222222222224,0.2199492000361042,0.5357142857142858,0.4642857142857143,0.3333333333333333,0.7647058823529411,0.0
ck26_IRIS_ck26:13-en,0.0,0.0,0.0,0.17820035757960134,0.46611871684588074,0.5151416409773815,0.14459058185587106,0.0,0.0,0.0,0.0,0.3,0.2019543973941368,0.693817631008331,0.0,,0.0,0.0,0.4918537211621339,0.4918537211621339,0.4255319148936171,0.4255319148936171,0.0,1.0,0.0,0.30158730158730157,0.20967741935483872,0.1639344262295082,0.11666666666666668,0.20146279816996504,0.5066666666666667,0.48,0.35294117647058826,0.75,0.0
ck26_IRIS_ck26:14-en,0.0,0.0,0.0,0.1589341979924816,0.6089643187288896,0.5739170359584848,0.14285714285714285,0.0,0.0,0.0,0.0,0.3333333333333333,0.2176966292134831,0.6643700787401574,0.0,,0.0,0.0,0.1577799153853478,0.1577799153853478,0.34146341463414637,0.34146341463414637,0.0,1.0,0.0,0.4,0.27972027972027974,0.22695035460992907,0.18705035971223022,0.1589341979924816,0.41860465116279066,0.41860465116279066,0.27692307692307694,0.8571428571428571,0.0
ck26_IRIS_ck26:15-en,0.0,0.0,0.0,0.25757452983700585,0.6362686324592515,0.7273841595492202,0.15894454156034005,0.0,0.0,0.0,0.0,0.4716981132075472,0.3858858858858859,0.5748159044862342,0.0,,0.0,0.0,0.17697829470369117,0.17697829470369117,0.20689655172413793,0.20689655172413793,0.0,1.0,0.0,0.5827814569536425,0.38926174496644295,0.2857142857142857,0.16551724137931034,0.2006287546568672,0.6259541984732824,0.5954198473282442,0.4875,0.7647058823529411,0.0
ck26_IRIS_ck26:16-en,1.0,1.0,1.0,0.03715266861072996,0.2946532719484019,0.558388953654108,0.13957875683699938,1.0,1.0,1.0,1.0,0.2549019607843137,0.17688022284122562,0.3858745558350301,1.0,,1.0,1.0,0.044822796274137544,0.044822796274137544,0.25396825396825395,0.25396825396825395,0.0,1.0,1.0,0.2442748091603053,0.15503875968992248,0.11023622047244093,0.08,0.04292456081758623,0.32183908045977017,0.25287356321839083,0.1527777777777778,0.7333333333333333,0.3333333333333333
